ProductKey,OrderDateKey,DueDateKey,ShipDateKey,ResellerKey,EmployeeKey,PromotionKey,CurrencyKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,RevisionNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight,CarrierTrackingNumber,CustomerPONumber,OrderDate,DueDate,ShipDate
581,20161201,20131211,20131206,418,281,1,100,3,SO71864,7,1,3,1020.594,3061.782,0,0,1082.51,3247.53,3061.782,244.9426,76.5446,2987-40A6-86,PO14268188903,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
582,20161201,20131211,20131206,418,281,1,100,3,SO71864,8,1,4,1020.594,4082.376,0,0,1082.51,4330.04,4082.376,326.5901,102.0594,2987-40A6-86,PO14268188903,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
583,20161201,20131211,20131206,418,281,1,100,3,SO71864,9,1,1,1020.594,1020.594,0,0,1082.51,1082.51,1020.594,81.6475,25.5149,2987-40A6-86,PO14268188903,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
372,20161201,20131211,20131206,418,281,1,100,3,SO71864,10,1,2,1466.01,2932.02,0,0,1554.9479,3109.8958,2932.02,234.5616,73.3005,2987-40A6-86,PO14268188903,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
482,20161201,20131211,20131206,418,281,1,100,3,SO71864,11,1,9,5.394,48.546,0,0,3.3623,30.2607,48.546,3.8837,1.2137,2987-40A6-86,PO14268188903,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
545,20161201,20131211,20131206,418,281,1,100,3,SO71864,12,1,4,24.294,97.176,0,0,17.9776,71.9104,97.176,7.7741,2.4294,2987-40A6-86,PO14268188903,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
547,20161201,20131211,20131206,418,281,1,100,3,SO71864,13,1,2,48.594,97.188,0,0,35.9596,71.9192,97.188,7.775,2.4297,2987-40A6-86,PO14268188903,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
374,20161201,20131211,20131206,418,281,1,100,3,SO71864,14,1,2,1466.01,2932.02,0,0,1554.9479,3109.8958,2932.02,234.5616,73.3005,2987-40A6-86,PO14268188903,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
384,20161201,20131211,20131206,418,281,1,100,3,SO71864,15,1,1,672.294,672.294,0,0,713.0798,713.0798,672.294,53.7835,16.8074,2987-40A6-86,PO14268188903,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
376,20161201,20131211,20131206,418,281,1,100,3,SO71864,16,1,2,1466.01,2932.02,0,0,1554.9479,3109.8958,2932.02,234.5616,73.3005,2987-40A6-86,PO14268188903,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
380,20161201,20131211,20131206,418,281,1,100,3,SO71864,17,1,3,1466.01,4398.03,0,0,1554.9479,4664.8437,4398.03,351.8424,109.9508,2987-40A6-86,PO14268188903,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
382,20161201,20131211,20131206,418,281,1,100,3,SO71864,18,1,2,672.294,1344.588,0,0,713.0798,1426.1596,1344.588,107.567,33.6147,2987-40A6-86,PO14268188903,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
378,20161201,20131211,20131206,418,281,1,100,3,SO71864,19,1,1,1466.01,1466.01,0,0,1554.9479,1554.9479,1466.01,117.2808,36.6503,2987-40A6-86,PO14268188903,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
502,20161201,20131211,20131206,49,292,1,100,7,SO71865,1,1,1,200.052,200.052,0,0,199.8519,199.8519,200.052,16.0042,5.0013,6E3B-42A9-98,PO15109136609,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
463,20161201,20131211,20131206,49,292,1,100,7,SO71865,2,1,1,14.694,14.694,0,0,9.1593,9.1593,14.694,1.1755,0.3674,6E3B-42A9-98,PO15109136609,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
603,20161201,20131211,20131206,627,285,1,100,5,SO71866,1,1,4,72.894,291.576,0,0,53.9416,215.7664,291.576,23.3261,7.2894,029A-46BE-80,PO14297151936,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
566,20161201,20131211,20131206,627,285,1,100,5,SO71866,2,1,2,445.41,890.82,0,0,461.4448,922.8896,890.82,71.2656,22.2705,029A-46BE-80,PO14297151936,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
567,20161201,20131211,20131206,627,285,1,100,5,SO71866,3,1,3,445.41,1336.23,0,0,461.4448,1384.3344,1336.23,106.8984,33.4058,029A-46BE-80,PO14297151936,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
570,20161201,20131211,20131206,627,285,1,100,5,SO71866,4,1,1,445.41,445.41,0,0,461.4448,461.4448,445.41,35.6328,11.1353,029A-46BE-80,PO14297151936,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
572,20161201,20131211,20131206,627,285,1,100,5,SO71866,5,1,1,445.41,445.41,0,0,461.4448,461.4448,445.41,35.6328,11.1353,029A-46BE-80,PO14297151936,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
577,20161201,20131211,20131206,627,285,1,100,5,SO71866,6,1,1,728.91,728.91,0,0,755.1508,755.1508,728.91,58.3128,18.2228,029A-46BE-80,PO14297151936,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
560,20161201,20131211,20131206,627,285,1,100,5,SO71866,7,1,1,728.91,728.91,0,0,755.1508,755.1508,728.91,58.3128,18.2228,029A-46BE-80,PO14297151936,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
574,20161201,20131211,20131206,627,285,1,100,5,SO71866,8,1,2,1430.442,2860.884,0,0,1481.9379,2963.8758,2860.884,228.8707,71.5221,029A-46BE-80,PO14297151936,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
575,20161201,20131211,20131206,627,285,1,100,5,SO71866,9,1,2,1430.442,2860.884,0,0,1481.9379,2963.8758,2860.884,228.8707,71.5221,029A-46BE-80,PO14297151936,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
562,20161201,20131211,20131206,627,285,1,100,5,SO71866,10,1,1,1430.442,1430.442,0,0,1481.9379,1481.9379,1430.442,114.4354,35.7611,029A-46BE-80,PO14297151936,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
558,20161201,20131211,20131206,627,285,1,100,5,SO71866,11,1,3,242.994,728.982,0,0,179.8156,539.4468,728.982,58.3186,18.2246,029A-46BE-80,PO14297151936,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
501,20161201,20131211,20131206,627,285,1,100,5,SO71866,12,1,1,72.876,72.876,0,0,53.9282,53.9282,72.876,5.8301,1.8219,029A-46BE-80,PO14297151936,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
493,20161201,20131211,20131206,627,285,1,100,5,SO71866,13,1,1,200.052,200.052,0,0,199.8519,199.8519,200.052,16.0042,5.0013,029A-46BE-80,PO14297151936,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
500,20161201,20131211,20131206,627,285,1,100,5,SO71866,14,1,2,602.346,1204.692,0,0,601.7437,1203.4874,1204.692,96.3754,30.1173,029A-46BE-80,PO14297151936,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
576,20161201,20131211,20131206,627,285,1,100,5,SO71866,15,1,1,1430.442,1430.442,0,0,1481.9379,1481.9379,1430.442,114.4354,35.7611,029A-46BE-80,PO14297151936,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
492,20161201,20131211,20131206,627,285,1,100,5,SO71866,16,1,3,602.346,1807.038,0,0,601.7437,1805.2311,1807.038,144.563,45.176,029A-46BE-80,PO14297151936,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
579,20161201,20131211,20131206,627,285,1,100,5,SO71866,17,1,1,728.91,728.91,0,0,755.1508,755.1508,728.91,58.3128,18.2228,029A-46BE-80,PO14297151936,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
552,20161201,20131211,20131206,627,285,1,100,5,SO71866,18,1,1,54.894,54.894,0,0,40.6216,40.6216,54.894,4.3915,1.3724,029A-46BE-80,PO14297151936,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
571,20161201,20131211,20131206,627,285,1,100,5,SO71866,19,1,3,445.41,1336.23,0,0,461.4448,1384.3344,1336.23,106.8984,33.4058,029A-46BE-80,PO14297151936,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
601,20161201,20131211,20131206,627,285,1,100,5,SO71866,20,1,1,32.394,32.394,0,0,23.9716,23.9716,32.394,2.5915,0.8099,029A-46BE-80,PO14297151936,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
555,20161201,20131211,20131206,627,285,1,100,5,SO71866,21,1,2,63.9,127.8,0,0,47.286,94.572,127.8,10.224,3.195,029A-46BE-80,PO14297151936,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
496,20161201,20131211,20131206,627,285,1,100,5,SO71866,22,1,4,602.346,2409.384,0,0,601.7437,2406.9748,2409.384,192.7507,60.2346,029A-46BE-80,PO14297151936,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
554,20161201,20131211,20131206,627,285,1,100,5,SO71866,23,1,2,54.942,109.884,0,0,40.6571,81.3142,109.884,8.7907,2.7471,029A-46BE-80,PO14297151936,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
499,20161201,20131211,20131206,627,285,1,100,5,SO71866,24,1,4,602.346,2409.384,0,0,601.7437,2406.9748,2409.384,192.7507,60.2346,029A-46BE-80,PO14297151936,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
548,20161201,20131211,20131206,627,285,1,100,5,SO71866,25,1,1,48.594,48.594,0,0,35.9596,35.9596,48.594,3.8875,1.2149,029A-46BE-80,PO14297151936,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
586,20161201,20131211,20131206,627,285,1,100,5,SO71866,26,1,1,445.41,445.41,0,0,461.4448,461.4448,445.41,35.6328,11.1353,029A-46BE-80,PO14297151936,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
565,20161201,20131211,20131206,627,285,1,100,5,SO71866,27,1,2,445.41,890.82,0,0,461.4448,922.8896,890.82,71.2656,22.2705,029A-46BE-80,PO14297151936,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
463,20161201,20131211,20131206,627,285,1,100,5,SO71866,28,1,1,14.694,14.694,0,0,9.1593,9.1593,14.694,1.1755,0.3674,029A-46BE-80,PO14297151936,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
225,20161201,20131211,20131206,627,285,1,100,5,SO71866,29,1,1,5.394,5.394,0,0,6.9223,6.9223,5.394,0.4315,0.1349,029A-46BE-80,PO14297151936,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
563,20161201,20131211,20131206,627,285,1,100,5,SO71866,30,1,2,1430.442,2860.884,0,0,1481.9379,2963.8758,2860.884,228.8707,71.5221,029A-46BE-80,PO14297151936,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
573,20161201,20131211,20131206,627,285,1,100,5,SO71866,31,1,2,1430.442,2860.884,0,0,1481.9379,2963.8758,2860.884,228.8707,71.5221,029A-46BE-80,PO14297151936,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
569,20161201,20131211,20131206,627,285,1,100,5,SO71866,32,1,1,445.41,445.41,0,0,461.4448,461.4448,445.41,35.6328,11.1353,029A-46BE-80,PO14297151936,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
514,20161201,20131211,20131206,627,285,1,100,5,SO71866,33,1,2,63.9,127.8,0,0,47.286,94.572,127.8,10.224,3.195,029A-46BE-80,PO14297151936,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
240,20161201,20131211,20131206,160,288,1,98,10,SO71867,1,1,1,858.9,858.9,0,0,868.6342,868.6342,858.9,68.712,21.4725,28D8-4AA9-A7,PO13050111529,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
281,20161201,20131211,20131206,30,284,1,19,6,SO71868,1,1,1,202.332,202.332,0,0,204.6251,204.6251,202.332,16.1866,5.0583,A2CA-4B41-9A,PO14210134527,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
243,20161201,20131211,20131206,30,284,1,19,6,SO71868,2,1,1,858.9,858.9,0,0,868.6342,868.6342,858.9,68.712,21.4725,A2CA-4B41-9A,PO14210134527,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
418,20161201,20131211,20131206,30,284,1,19,6,SO71868,3,1,1,356.898,356.898,0,0,360.9428,360.9428,356.898,28.5518,8.9225,A2CA-4B41-9A,PO14210134527,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
556,20161201,20131211,20131206,172,291,1,19,6,SO71869,1,1,1,105.294,105.294,0,0,77.9176,77.9176,105.294,8.4235,2.6324,F7E5-49CA-8C,PO14877155420,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
561,20161201,20131211,20131206,553,292,1,100,7,SO71870,1,1,1,1430.442,1430.442,0,0,1481.9379,1481.9379,1430.442,114.4354,35.7611,4346-473B-94,PO13195134898,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
477,20161201,20131211,20131206,553,292,1,100,7,SO71870,2,1,2,2.994,5.988,0,0,1.8663,3.7326,5.988,0.479,0.1497,4346-473B-94,PO13195134898,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
583,20161201,20131211,20131206,550,291,1,19,6,SO71871,1,1,1,1020.594,1020.594,0,0,1082.51,1082.51,1020.594,81.6475,25.5149,DD8F-4CAB-A1,PO14239120760,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
545,20161201,20131211,20131206,550,291,1,19,6,SO71871,2,1,1,24.294,24.294,0,0,17.9776,17.9776,24.294,1.9435,0.6074,DD8F-4CAB-A1,PO14239120760,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
481,20161201,20131211,20131206,550,291,1,19,6,SO71871,3,1,2,5.394,10.788,0,0,3.3623,6.7246,10.788,0.863,0.2697,DD8F-4CAB-A1,PO14239120760,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
491,20161201,20131211,20131206,550,291,1,19,6,SO71871,4,1,7,32.394,226.758,0,0,41.5723,291.0061,226.758,18.1406,5.669,DD8F-4CAB-A1,PO14239120760,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
482,20161201,20131211,20131206,550,291,1,19,6,SO71871,5,1,3,5.394,16.182,0,0,3.3623,10.0869,16.182,1.2946,0.4046,DD8F-4CAB-A1,PO14239120760,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
483,20161201,20131211,20131206,550,291,1,19,6,SO71871,6,1,2,72,144,0,0,44.88,89.76,144,11.52,3.6,DD8F-4CAB-A1,PO14239120760,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
471,20161201,20131211,20131206,550,291,1,19,6,SO71871,7,1,7,38.1,266.7,0,0,23.749,166.243,266.7,21.336,6.6675,DD8F-4CAB-A1,PO14239120760,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
527,20161201,20131211,20131206,445,292,1,100,7,SO71872,1,1,1,158.43,158.43,0,0,144.5938,144.5938,158.43,12.6744,3.9608,9AC0-4E94-A5,PO13137112099,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
579,20161201,20131211,20131206,53,283,1,100,2,SO71873,1,1,1,728.91,728.91,0,0,755.1508,755.1508,728.91,58.3128,18.2228,0140-467E-A2,PO12325121185,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
573,20161201,20131211,20131206,53,283,1,100,2,SO71873,2,1,1,1430.442,1430.442,0,0,1481.9379,1481.9379,1430.442,114.4354,35.7611,0140-467E-A2,PO12325121185,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
564,20161201,20131211,20131206,53,283,1,100,2,SO71873,3,1,1,1430.442,1430.442,0,0,1481.9379,1481.9379,1430.442,114.4354,35.7611,0140-467E-A2,PO12325121185,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
572,20161201,20131211,20131206,53,283,1,100,2,SO71873,4,1,2,445.41,890.82,0,0,461.4448,922.8896,890.82,71.2656,22.2705,0140-467E-A2,PO12325121185,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
576,20161201,20131211,20131206,501,294,1,6,9,SO71874,1,1,1,1430.442,1430.442,0,0,1481.9379,1481.9379,1430.442,114.4354,35.7611,CEF3-4107-B2,PO8990155201,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
564,20161201,20131211,20131206,501,294,1,6,9,SO71874,2,1,1,1430.442,1430.442,0,0,1481.9379,1481.9379,1430.442,114.4354,35.7611,CEF3-4107-B2,PO8990155201,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
493,20161201,20131211,20131206,285,296,1,6,9,SO71875,1,1,1,200.052,200.052,0,0,199.8519,199.8519,200.052,16.0042,5.0013,DBB8-41C0-BC,PO12093138132,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
500,20161201,20131211,20131206,285,296,1,6,9,SO71875,2,1,1,602.346,602.346,0,0,601.7437,601.7437,602.346,48.1877,15.0587,DBB8-41C0-BC,PO12093138132,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
514,20161201,20131211,20131206,303,296,1,6,9,SO71876,1,1,1,63.9,63.9,0,0,47.286,47.286,63.9,5.112,1.5975,ACFB-45B8-91,PO12180111728,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
492,20161201,20131211,20131206,303,296,1,6,9,SO71876,2,1,1,602.346,602.346,0,0,601.7437,601.7437,602.346,48.1877,15.0587,ACFB-45B8-91,PO12180111728,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
496,20161201,20131211,20131206,303,296,1,6,9,SO71876,3,1,5,602.346,3011.73,0,0,601.7437,3008.7185,3011.73,240.9384,75.2933,ACFB-45B8-91,PO12180111728,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
571,20161201,20131211,20131206,303,296,1,6,9,SO71876,4,1,1,445.41,445.41,0,0,461.4448,461.4448,445.41,35.6328,11.1353,ACFB-45B8-91,PO12180111728,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
500,20161201,20131211,20131206,303,296,1,6,9,SO71876,5,1,1,602.346,602.346,0,0,601.7437,601.7437,602.346,48.1877,15.0587,ACFB-45B8-91,PO12180111728,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
499,20161201,20131211,20131206,303,296,1,6,9,SO71876,6,1,2,602.346,1204.692,0,0,601.7437,1203.4874,1204.692,96.3754,30.1173,ACFB-45B8-91,PO12180111728,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
548,20161201,20131211,20131206,303,296,1,6,9,SO71876,7,1,1,48.594,48.594,0,0,35.9596,35.9596,48.594,3.8875,1.2149,ACFB-45B8-91,PO12180111728,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
554,20161201,20131211,20131206,303,296,1,6,9,SO71876,8,1,1,54.942,54.942,0,0,40.6571,40.6571,54.942,4.3954,1.3736,ACFB-45B8-91,PO12180111728,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
390,20161201,20131211,20131206,244,291,1,19,6,SO71877,1,1,1,672.294,672.294,0,0,713.0798,713.0798,672.294,53.7835,16.8074,7428-4791-8C,PO10904138732,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
579,20161201,20131211,20131206,407,291,1,19,6,SO71878,1,1,1,728.91,728.91,0,0,755.1508,755.1508,728.91,58.3128,18.2228,ED6E-47D0-92,PO10933194193,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
576,20161201,20131211,20131206,407,291,1,19,6,SO71878,2,1,2,1430.442,2860.884,0,0,1481.9379,2963.8758,2860.884,228.8707,71.5221,ED6E-47D0-92,PO10933194193,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
564,20161201,20131211,20131206,407,291,1,19,6,SO71878,3,1,2,1430.442,2860.884,0,0,1481.9379,2963.8758,2860.884,228.8707,71.5221,ED6E-47D0-92,PO10933194193,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
471,20161201,20131211,20131206,195,296,1,6,9,SO71879,1,1,5,38.1,190.5,0,0,23.749,118.745,190.5,15.24,4.7625,D419-4223-9E,PO12151162344,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
359,20161201,20131211,20131206,195,296,1,6,9,SO71879,2,1,1,1376.994,1376.994,0,0,1251.9813,1251.9813,1376.994,110.1595,34.4249,D419-4223-9E,PO12151162344,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
483,20161201,20131211,20131206,195,296,1,6,9,SO71879,3,1,3,72,216,0,0,44.88,134.64,216,17.28,5.4,D419-4223-9E,PO12151162344,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
491,20161201,20131211,20131206,195,296,1,6,9,SO71879,4,1,2,32.394,64.788,0,0,41.5723,83.1446,64.788,5.183,1.6197,D419-4223-9E,PO12151162344,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
476,20161201,20131211,20131206,195,296,1,6,9,SO71879,5,1,2,41.994,83.988,0,0,26.1763,52.3526,83.988,6.719,2.0997,D419-4223-9E,PO12151162344,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
475,20161201,20131211,20131206,195,296,1,6,9,SO71879,6,1,3,41.994,125.982,0,0,26.1763,78.5289,125.982,10.0786,3.1496,D419-4223-9E,PO12151162344,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
596,20161201,20131211,20131206,542,286,1,100,1,SO71880,1,1,2,323.994,647.988,0,0,294.5797,589.1594,647.988,51.839,16.1997,B0C7-4858-91,PO7395117544,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
593,20161201,20131211,20131206,542,286,16,100,1,SO71880,2,1,2,112.998,225.996,0.40000000000000002,90.398399999999995,308.2179,616.4358,135.5976,10.8478,3.3899,B0C7-4858-91,PO7395117544,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
589,20161201,20131211,20131206,542,286,1,100,1,SO71880,3,1,1,461.694,461.694,0,0,419.7784,419.7784,461.694,36.9355,11.5424,B0C7-4858-91,PO7395117544,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
590,20161201,20131211,20131206,542,286,1,100,1,SO71880,4,1,1,461.694,461.694,0,0,419.7784,419.7784,461.694,36.9355,11.5424,B0C7-4858-91,PO7395117544,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
359,20161201,20131211,20131206,542,286,1,100,1,SO71880,5,1,4,1376.994,5507.976,0,0,1251.9813,5007.9252,5507.976,440.6381,137.6994,B0C7-4858-91,PO7395117544,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
527,20161201,20131211,20131206,542,286,1,100,1,SO71880,6,1,1,158.43,158.43,0,0,144.5938,144.5938,158.43,12.6744,3.9608,B0C7-4858-91,PO7395117544,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
512,20161201,20131211,20131206,542,286,1,100,1,SO71880,7,1,1,218.454,218.454,0,0,199.3757,199.3757,218.454,17.4763,5.4614,B0C7-4858-91,PO7395117544,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
298,20161201,20131211,20131206,542,286,1,100,1,SO71880,8,1,1,809.76,809.76,0,0,739.041,739.041,809.76,64.7808,20.244,B0C7-4858-91,PO7395117544,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
588,20161201,20131211,20131206,542,286,1,100,1,SO71880,9,1,1,461.694,461.694,0,0,419.7784,419.7784,461.694,36.9355,11.5424,B0C7-4858-91,PO7395117544,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
355,20161201,20131211,20131206,542,286,1,100,1,SO71880,10,1,3,1391.994,4175.982,0,0,1265.6195,3796.8585,4175.982,334.0786,104.3996,B0C7-4858-91,PO7395117544,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
357,20161201,20131211,20131206,542,286,1,100,1,SO71880,11,1,5,1391.994,6959.97,0,0,1265.6195,6328.0975,6959.97,556.7976,173.9993,B0C7-4858-91,PO7395117544,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
533,20161201,20131211,20131206,542,286,1,100,1,SO71880,12,1,1,149.874,149.874,0,0,136.785,136.785,149.874,11.9899,3.7469,B0C7-4858-91,PO7395117544,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
542,20161201,20131211,20131206,542,286,1,100,1,SO71880,13,1,1,24.294,24.294,0,0,17.9776,17.9776,24.294,1.9435,0.6074,B0C7-4858-91,PO7395117544,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
353,20161201,20131211,20131206,542,286,1,100,1,SO71880,14,1,2,1391.994,2783.988,0,0,1265.6195,2531.239,2783.988,222.719,69.5997,B0C7-4858-91,PO7395117544,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
363,20161201,20131211,20131206,542,286,1,100,1,SO71880,15,1,2,1376.994,2753.988,0,0,1251.9813,2503.9626,2753.988,220.319,68.8497,B0C7-4858-91,PO7395117544,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
474,20161201,20131211,20131206,542,286,1,100,1,SO71880,16,1,6,41.994,251.964,0,0,26.1763,157.0578,251.964,20.1571,6.2991,B0C7-4858-91,PO7395117544,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
476,20161201,20131211,20131206,542,286,1,100,1,SO71880,17,1,7,41.994,293.958,0,0,26.1763,183.2341,293.958,23.5166,7.349,B0C7-4858-91,PO7395117544,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
517,20161201,20131211,20131206,542,286,1,100,1,SO71880,18,1,2,31.584,63.168,0,0,23.3722,46.7444,63.168,5.0534,1.5792,B0C7-4858-91,PO7395117544,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
